Ticker,Date,BOED,OCF/BOED,ROA,CostExpenses/BOED,Stock/Oil ZScore,PGR,Monthly Return
MUR,2022-12-31,478734.0,2003.703518028801,1.9342322242700551,4900.324606148717,1.091545025784791,4.69,0.348905197184649
GPOR,2022-12-31,4000.0,184769.25,19.518843912299136,196996.5,-0.9734163816952901,-3.25,-11.35252672411989
NOG,2022-12-31,75511.0,12295.13580802797,26.893534939402013,9499.847704307982,0.141835653334436,40.38,10.447789233084375
TALO,2022-12-31,39900.0,17787.94486215539,12.48648903134937,22953.90977443609,-0.009281074252934,-7.5600000000000005,-1.165250652191021
DMLP,2022-12-31,19865.75,7402.287857241735,74.10620563653592,2023.230937669104,1.140994383618852,-2.6,5.001477257018326
REPX,2022-12-31,8814.0,19320.172452915816,22.9016833108866,13413.206262763784,-0.449195388915323,33.13,8.658157712235319
REI,2022-12-31,4705.0,41865.40467587673,10.92474761049942,33051.0954303932,-0.747904137726461,45.18,-7.723579442038506
EP,2022-12-31,2163.0,8347.56495607952,9.901631943219012,35.72260748959778,2.042043876091428,46.27,5.609752599053226
CKX,2022-12-31,12.93,31994.663573085847,-7.44995785180457,227999.53596287704,-0.8717443493817091,-6.96,-2.814067721995976
CVX,2023-03-31,2979000.0,2418.5968445787175,2.569112808047333,13854.984894259818,0.61156328689339,-2.65,-5.914430848556151
NFG,2023-03-31,161075.0,4415.39034611206,1.768240502798835,3078.5907186093436,-0.392758037435526,7.1,-12.677520710930402
SLNG,2023-03-31,100000.0,0.93,1.247023364432224,258.29,-1.034471300041311,0.0,-7.671238424451686
EOG,2023-03-31,943000.0,3451.749734888653,4.931139549055454,3681.86638388123,0.31714694876624505,1.689,-5.468968295393636
FANG,2023-03-31,251378.0,5668.75382889513,2.580738700206604,3580.2655761442925,0.26301974598710304,6.23,-7.046954729087177
TPL,2023-03-31,2169.86,52895.11765736038,9.062330214781246,19084.180546210355,-0.8699984279101111,0.588,-22.00680127453016
DVN,2023-03-31,320000.0,5240.625,4.248505550811273,8843.75,0.9315554063922761,11.48,-8.85199707900743
EXE,2023-03-31,439000.0,2025.0569476082005,9.51956685628127,3530.751708428246,-0.33072913871090404,-4.15,5.18150520717457
RRC,2023-03-31,1428317.0,332.5284233121919,6.995471114387163,408.19649979661375,-0.4163501981768,3.47132,2.720056186811965
MTDR,2023-03-31,426616.0,795.7976259680837,2.8212908620649397,723.9367487389128,0.582397098664954,13.50364,-10.293134243167586
CNX,2023-03-31,61000.0,4077.6721311475408,8.517777568615413,5705.262295081967,-0.576235177988336,-9.95,-3.18352193700892
CRC,2023-03-31,103000.0,3009.7087378640776,7.525,6194.174757281553,-0.5730182752285621,-1.9047619047619042,0.38961863988455203
GPOR,2023-03-31,187032.0,1625.684374866333,20.69747647438467,1115.498952050986,-0.7798092507943941,4.89,20.0
TALO,2023-03-31,64500.0,974.5271317829457,1.8737404225194991,4879.53488372093,-0.35201819714214105,0.6333000000000001,-23.11320936595568
DMLP,2023-03-31,10265.0,3774.4763760350706,16.580525118875336,1178.4705309303458,1.462380409301872,32.41,-2.0290288756097
REPX,2023-03-31,39688.0,830.7296915944366,5.537927089436888,780.5381979439629,-0.008726490394353,34.5,-6.647527486053673
REI,2023-03-31,18042.0,2421.022946458264,2.553052065874179,2906.0756013745704,-0.8150295660144851,106.24,-10.526312157057614
GTE,2023-03-31,25526.0,1929.5228394578078,-0.73129395302831,4770.626028363237,0.6785496457440371,11.79,-37.50000135465099
MXC,2023-03-31,447.0,14576.946308724831,26.165131216446603,5992.230425055928,0.7772370056073281,28.04,-3.368740815038046
CKX,2023-03-31,100000.0,-0.9039100000000001,-1.328417281750754,5.08571,-0.8229016211914301,0.0,4.029693554011338
CVX,2022-09-30,3027000.0,12257.680872150644,4.32402256145687,17124.21539478031,-0.44518007075612004,-0.23,29.84616991517959
NFG,2022-09-30,160975.0,5047.498058704768,7.168214529862357,8599.260754775587,-0.5502267576052661,7.66,4.126717984033576
SLNG,2022-09-30,100000.0,115.38,-0.29479688813681904,247.97,-0.8225230527770511,0.0,-9.689922767163736
EOG,2022-09-30,1210533.33,6318.702517674586,7.049176278805542,3245.6768455933384,-0.265072167486532,11.09,31.60841605578514
FANG,2022-09-30,222758.0,21925.13849109796,4.96581805980791,3694.5923378733874,-0.48038709808296903,3.445,35.78779289126334
DVN,2022-09-30,602000.0,3495.0166112956813,8.035827991679756,4700.996677740864,1.083214614631093,7.89,18.909052922578635
EXE,2022-09-30,1456000.0,2111.9505494505493,6.26730073106679,1481.456043956044,-0.149510817016536,30.63,8.637561944557847
RRC,2022-09-30,348764.0,3590.0752371230974,5.391605161785584,1943.5348831874849,-0.6028677242363061,-6.51,12.826618963259984
MTDR,2022-09-30,137803.0,11118.887106957032,6.363100006597363,2595.400680681843,0.34634688868372204,20.46,41.835654968413365
CNX,2022-09-30,207653.0,3817.63807891049,-4.946898724749297,1848.1601517916909,-0.7991102297057641,1.7356,16.741786687062483
CRC,2022-09-30,101000.0,2326.732673267327,10.68740592072253,5306.930693069307,-0.9325473166652211,1.1,21.36353538697425
